Location,Country,Disease,Species,HealthMap Alert ID,Headline,URL,Issue Date,Alert Tag,Suspected Cases,Suspected Deaths,Confirmed Cases,Confirmed Deaths,Rule Outs,Long,Lat
Liberia,Liberia,Ebola,Humans,2913982,"PRO/AH/EDR> Ebola virus disease - West Africa (199): WHO, Liberia, asymptomatic infection",http://promedmail.org/direct.php?id=20141030.2913982,10/30/14 9:46,No Tag,,,,,,-9.30791,6.44809
Guinea,Guinea,Ebola,Humans,2910060,"PRO/AH/EDR> Ebola virus disease - West Africa (198): CDC update, Mali, Sierra Leone",http://promedmail.org/direct.php?id=20141028.2910060,10/28/14 20:03,No Tag,,,,,,-10.94177,10.43821
Sierra Leone,Sierra Leone,Ebola,Humans,2910060,"PRO/AH/EDR> Ebola virus disease - West Africa (198): CDC update, Mali, Sierra Leone",http://promedmail.org/direct.php?id=20141028.2910060,10/28/14 20:03,No Tag,,,,,,-11.79192,8.56028
Liberia,Liberia,Ebola,Humans,2910060,"PRO/AH/EDR> Ebola virus disease - West Africa (198): CDC update, Mali, Sierra Leone",http://promedmail.org/direct.php?id=20141028.2910060,10/28/14 20:03,No Tag,,,,,,-9.30791,6.44809
Guinea,Guinea,Ebola,Humans,2896571,"PRO/SOAS> Ebola virus disease - West Africa (22): UNMEER, WHO updates",http://promedmail.org/direct.php?id=20141027.2896571,10/27/14 0:38,No Tag,,,,,,-10.94177,10.43821
Sierra Leone,Sierra Leone,Ebola,Humans,2896571,"PRO/SOAS> Ebola virus disease - West Africa (22): UNMEER, WHO updates",http://promedmail.org/direct.php?id=20141027.2896571,10/27/14 0:38,No Tag,,,,,,-11.79192,8.56028
Liberia,Liberia,Ebola,Humans,2896571,"PRO/SOAS> Ebola virus disease - West Africa (22): UNMEER, WHO updates",http://promedmail.org/direct.php?id=20141027.2896571,10/27/14 0:38,No Tag,,,,,,-9.30791,6.44809
Guinea,Guinea,Ebola,Humans,2903471,"PRO/AH/EDR> Ebola virus disease - West Africa (197): WHO, Mali, Ethiopia, Guinea",http://promedmail.org/direct.php?id=20141026.2903471,10/26/14 15:04,No Tag,,,,,,-10.94177,10.43821
Guinea,Guinea,Ebola,Humans,2894887,"PRO/AH/EDR> Ebola virus disease - West Africa (196): WHO, Mali conf. case ex Guinea, Liberia",http://promedmail.org/direct.php?id=20141024.2894887,10/24/14 0:49,No Tag,,,,,,-10.94177,10.43821
Sierra Leone,Sierra Leone,Ebola,Humans,2894887,"PRO/AH/EDR> Ebola virus disease - West Africa (196): WHO, Mali conf. case ex Guinea, Liberia",http://promedmail.org/direct.php?id=20141024.2894887,10/24/14 0:49,No Tag,,,,,,-11.79192,8.56028
Liberia,Liberia,Ebola,Humans,2894887,"PRO/AH/EDR> Ebola virus disease - West Africa (196): WHO, Mali conf. case ex Guinea, Liberia",http://promedmail.org/direct.php?id=20141024.2894887,10/24/14 0:49,No Tag,,,,,,-9.30791,6.44809
Guinea,Guinea,Ebola,Humans,2895748,PRO/AH/EDR> Ebola virus disease - ex Africa (23): USA (NYC) MSF doctor ex Guinea,http://promedmail.org/direct.php?id=20141024.2895748,10/24/14 0:32,No Tag,,,,,,-10.94177,10.43821
Guinea,Guinea,Ebola,Humans,2894767,PRO/EAFR> Ebola virus disease - West Africa (42): WHO update,http://promedmail.org/direct.php?id=20141023.443946,10/23/14 16:12,Breaking,,,,,,-10.94177,10.43821
Sierra Leone,Sierra Leone,Ebola,Humans,2894767,PRO/EAFR> Ebola virus disease - West Africa (42): WHO update,http://promedmail.org/direct.php?id=20141023.443946,10/23/14 16:12,Breaking,,,,,,-11.79192,8.56028
Liberia,Liberia,Ebola,Humans,2894767,PRO/EAFR> Ebola virus disease - West Africa (42): WHO update,http://promedmail.org/direct.php?id=20141023.443946,10/23/14 16:12,Breaking,,,,,,-9.30791,6.44809
Sierra Leone,Sierra Leone,Ebola,Humans,2891142,"PRO/AH/EDR> Ebola virus disease - West Africa (195): Liberia, Sierra Leone, drug trials",http://promedmail.org/direct.php?id=20141022.2891142,10/22/14 17:33,No Tag,,,,,,-11.79192,8.56028
Liberia,Liberia,Ebola,Humans,2891142,"PRO/AH/EDR> Ebola virus disease - West Africa (195): Liberia, Sierra Leone, drug trials",http://promedmail.org/direct.php?id=20141022.2891142,10/22/14 17:33,No Tag,,,,,,-9.30791,6.44809
Liberia,Liberia,Ebola,Bats,2882849,PRO> Ebola virus disease - West Africa (194): bat immunity clue,http://promedmail.org/direct.php?id=20141020.2882849,10/20/14 13:35,No Tag,,,,,,-9.30791,6.44809
Guinea,Guinea,Ebola,Humans,2879690,PRO/EAFR> Ebola virus disease - West Africa (41): WHO update,http://promedmail.org/direct.php?id=20141019.443057,10/19/14 8:41,Breaking,,,,,,-10.94177,10.43821
Sierra Leone,Sierra Leone,Ebola,Humans,2879690,PRO/EAFR> Ebola virus disease - West Africa (41): WHO update,http://promedmail.org/direct.php?id=20141019.443057,10/19/14 8:41,Breaking,,,,,,-11.79192,8.56028
Liberia,Liberia,Ebola,Humans,2879690,PRO/EAFR> Ebola virus disease - West Africa (41): WHO update,http://promedmail.org/direct.php?id=20141019.443057,10/19/14 8:41,Breaking,,,,,,-9.30791,6.44809
Sierra Leone,Sierra Leone,Ebola,Humans,2878044,"PRO/AH/EDR> Ebola virus disease - West Africa (193): Senegal free, WHO, S. Leone, Nigeria",http://promedmail.org/direct.php?id=20141018.2878044,10/18/14 15:26,No Tag,,,,,,-11.79192,8.56028
Guinea,Guinea,Ebola,Humans,2873063,PRO/EAFR> Ebola virus disease - West Africa (40): WHO update,http://promedmail.org/direct.php?id=20141017.442613,10/17/14 1:51,Breaking,,,,,,-10.94177,10.43821
Sierra Leone,Sierra Leone,Ebola,Humans,2873063,PRO/EAFR> Ebola virus disease - West Africa (40): WHO update,http://promedmail.org/direct.php?id=20141017.442613,10/17/14 1:51,Breaking,,,,,,-11.79192,8.56028
Liberia,Liberia,Ebola,Humans,2873063,PRO/EAFR> Ebola virus disease - West Africa (40): WHO update,http://promedmail.org/direct.php?id=20141017.442613,10/17/14 1:51,Breaking,,,,,,-9.30791,6.44809
Guinea,Guinea,Ebola,Humans,2870865,"PRO/AH/EDR> Ebola virus disease - West Africa (192): WHO, S. Leone soldier, MSF, new drug",http://promedmail.org/direct.php?id=20141016.2870865,10/16/14 16:51,No Tag,,,,,,-10.94177,10.43821
Sierra Leone,Sierra Leone,Ebola,Humans,2870865,"PRO/AH/EDR> Ebola virus disease - West Africa (192): WHO, S. Leone soldier, MSF, new drug",http://promedmail.org/direct.php?id=20141016.2870865,10/16/14 16:51,No Tag,,,,,,-11.79192,8.56028
Liberia,Liberia,Ebola,Humans,2870865,"PRO/AH/EDR> Ebola virus disease - West Africa (192): WHO, S. Leone soldier, MSF, new drug",http://promedmail.org/direct.php?id=20141016.2870865,10/16/14 16:51,No Tag,,,,,,-9.30791,6.44809
Guinea,Guinea,Ebola,Humans,2854716,"PRO/AH/EDR> Ebola virus disease - West Africa (191): Liberia, Sierra Leone, volunteers, vaccine testing",http://promedmail.org/direct.php?id=20141012.2854716,10/12/14 10:28,No Tag,,,,,,-10.94177,10.43821
Sierra Leone,Sierra Leone,Ebola,Humans,2854716,"PRO/AH/EDR> Ebola virus disease - West Africa (191): Liberia, Sierra Leone, volunteers, vaccine testing",http://promedmail.org/direct.php?id=20141012.2854716,10/12/14 10:28,No Tag,,,,,,-11.79192,8.56028
Liberia,Liberia,Ebola,Humans,2854716,"PRO/AH/EDR> Ebola virus disease - West Africa (191): Liberia, Sierra Leone, volunteers, vaccine testing",http://promedmail.org/direct.php?id=20141012.2854716,10/12/14 10:28,No Tag,,,,,,-9.30791,6.44809
Guinea,Guinea,Ebola,Humans,2855019,PRO/EAFR> Ebola virus disease - West Africa (39): WHO update,http://promedmail.org/direct.php?id=20141012.441511,10/12/14 2:26,Breaking,,,,,,-10.94177,10.43821
Sierra Leone,Sierra Leone,Ebola,Humans,2855019,PRO/EAFR> Ebola virus disease - West Africa (39): WHO update,http://promedmail.org/direct.php?id=20141012.441511,10/12/14 2:26,Breaking,,,,,,-11.79192,8.56028
Liberia,Liberia,Ebola,Humans,2855019,PRO/EAFR> Ebola virus disease - West Africa (39): WHO update,http://promedmail.org/direct.php?id=20141012.441511,10/12/14 2:26,Breaking,,,,,,-9.30791,6.44809
Guinea,Guinea,Ebola,Humans,2854012,PRO/EAFR> Ebola virus disease - West Africa (38): WHO update,http://promedmail.org/direct.php?id=20141011.441443,10/11/14 13:30,Breaking,,,,,,-10.94177,10.43821
Sierra Leone,Sierra Leone,Ebola,Humans,2854012,PRO/EAFR> Ebola virus disease - West Africa (38): WHO update,http://promedmail.org/direct.php?id=20141011.441443,10/11/14 13:30,Breaking,,,,,,-11.79192,8.56028
Liberia,Liberia,Ebola,Humans,2854012,PRO/EAFR> Ebola virus disease - West Africa (38): WHO update,http://promedmail.org/direct.php?id=20141011.441443,10/11/14 13:30,Breaking,,,,,,-9.30791,6.44809
Liberia,Liberia,Ebola,Humans,2852077,"PRO/AH/EDR> Ebola virus disease - West Africa (190): Liberia, Sierra Leone, China monitoring",http://promedmail.org/direct.php?id=20141010.2852077,10/10/14 23:50,No Tag,,,,,,-9.30791,6.44809
Sierra Leone,Sierra Leone,Ebola,Humans,2851248,"PRO/AH/EDR> Ebola virus disease - ex Africa (10): WHO, UN, Liberia, medevac, S. Leone, USA",http://promedmail.org/direct.php?id=20141010.2851248,10/10/14 15:50,No Tag,,,,,,-11.79192,8.56028
Liberia,Liberia,Ebola,Humans,2851248,"PRO/AH/EDR> Ebola virus disease - ex Africa (10): WHO, UN, Liberia, medevac, S. Leone, USA",http://promedmail.org/direct.php?id=20141010.2851248,10/10/14 15:50,No Tag,,,,,,-9.30791,6.44809
Sierra Leone,Sierra Leone,Ebola,Humans,2841244,"PRO/AH/EDR> Ebola virus disease - West Africa (189): Sierra Leone, Liberia, OIE",http://promedmail.org/direct.php?id=20141008.2841244,10/8/14 13:11,No Tag,,,,,,-11.79192,8.56028
Liberia,Liberia,Ebola,Humans,2841244,"PRO/AH/EDR> Ebola virus disease - West Africa (189): Sierra Leone, Liberia, OIE",http://promedmail.org/direct.php?id=20141008.2841244,10/8/14 13:11,No Tag,,,,,,-9.30791,6.44809
Sierra Leone,Sierra Leone,Ebola,Humans,2837773,"PRO/AH/EDR> Ebola virus disease - West Africa (188): international cases, Liberia, clinical ",http://promedmail.org/direct.php?id=20141007.2837773,10/7/14 0:41,No Tag,,,,,,-11.79192,8.56028
Liberia,Liberia,Ebola,Humans,2837773,"PRO/AH/EDR> Ebola virus disease - West Africa (188): international cases, Liberia, clinical ",http://promedmail.org/direct.php?id=20141007.2837773,10/7/14 0:41,No Tag,,,,,,-9.30791,6.44809
Sierra Leone,Sierra Leone,Ebola,Humans,2834551,"PRO/AH/EDR> Ebola virus disease - West Africa (187): UN, aid, Sierra Leone, ECDC, Liberia",http://promedmail.org/direct.php?id=20141005.2834551,10/5/14 23:34,No Tag,,,,,,-11.79192,8.56028
Liberia,Liberia,Ebola,Humans,2834551,"PRO/AH/EDR> Ebola virus disease - West Africa (187): UN, aid, Sierra Leone, ECDC, Liberia",http://promedmail.org/direct.php?id=20141005.2834551,10/5/14 23:34,No Tag,,,,,,-9.30791,6.44809
Liberia,Liberia,Ebola,Humans,2834301,"PRO/AH/EDR> Ebola virus disease - ex Africa (05): USA ex Liberia, prevention",http://promedmail.org/direct.php?id=20141005.2834301,10/5/14 22:33,No Tag,,,,,,-9.30791,6.44809
Sierra Leone,Sierra Leone,Ebola,Humans,2832637,"PRO/AH/EDR> Ebola virus disease - West Africa (186): WHO, Cuban HCWs arrive, prevention",http://promedmail.org/direct.php?id=20141004.2832637,10/4/14 23:52,No Tag,,,,,,-11.79192,8.56028
Liberia,Liberia,Ebola,Humans,2832236,"PRO/AH/EDR> Ebola virus disease - ex Africa (04): USA ex Liberia, prevention",http://promedmail.org/direct.php?id=20141004.2832236,10/4/14 19:28,No Tag,,,,,,-9.30791,6.44809
Sierra Leone,Sierra Leone,Ebola,Humans,2830392,"PRO/AH/EDR> Ebola virus disease - ex Africa (03): USA ex Liberia, Germany case ex S. Leone",http://promedmail.org/direct.php?id=20141003.2830392,10/3/14 21:14,No Tag,,,,,,-11.79192,8.56028
Liberia,Liberia,Ebola,Humans,2830392,"PRO/AH/EDR> Ebola virus disease - ex Africa (03): USA ex Liberia, Germany case ex S. Leone",http://promedmail.org/direct.php?id=20141003.2830392,10/3/14 21:14,No Tag,,,,,,-9.30791,6.44809
Liberia,Liberia,Ebola,Humans,2827166,"PRO/AH/EDR> Ebola virus disease - ex Africa (02): USA ex Liberia, prevention, false alarms",http://promedmail.org/direct.php?id=20141002.2827166,10/2/14 21:15,No Tag,,,,,,-9.30791,6.44809
Guinea,Guinea,Ebola,Humans,2826528,PRO/EAFR> Ebola virus disease - West Africa (37): WHO update,http://promedmail.org/direct.php?id=20141002.439638,10/2/14 15:36,Breaking,,,,,,-10.94177,10.43821
Sierra Leone,Sierra Leone,Ebola,Humans,2826528,PRO/EAFR> Ebola virus disease - West Africa (37): WHO update,http://promedmail.org/direct.php?id=20141002.439638,10/2/14 15:36,Breaking,,,,,,-11.79192,8.56028
Liberia,Liberia,Ebola,Humans,2826528,PRO/EAFR> Ebola virus disease - West Africa (37): WHO update,http://promedmail.org/direct.php?id=20141002.439638,10/2/14 15:36,Breaking,,,,,,-9.30791,6.44809
Liberia,Liberia,Ebola,Humans,2823670,"PRO/AH/EDR> Ebola virus disease - West Africa (185): WHO, CDC, Liberia, vaccine",http://promedmail.org/direct.php?id=20141001.2823670,10/1/14 22:45,No Tag,,,,,,-9.30791,6.44809
Guinea,Guinea,Ebola,Humans,2817719,"PRO/AH/EDR> Ebola virus disease - West Africa (182): vaccine, orphans, S.Leone, prevention",http://promedmail.org/direct.php?id=20140930.2817719,9/30/14 11:43,No Tag,,,,,,-10.94177,10.43821
Sierra Leone,Sierra Leone,Ebola,Humans,2817719,"PRO/AH/EDR> Ebola virus disease - West Africa (182): vaccine, orphans, S.Leone, prevention",http://promedmail.org/direct.php?id=20140930.2817719,9/30/14 11:43,No Tag,,,,,,-11.79192,8.56028
Liberia,Liberia,Ebola,Humans,2817719,"PRO/AH/EDR> Ebola virus disease - West Africa (182): vaccine, orphans, S.Leone, prevention",http://promedmail.org/direct.php?id=20140930.2817719,9/30/14 11:43,No Tag,,,,,,-9.30791,6.44809
Liberia,Liberia,Ebola,Humans,2816072,"PRO/AH/EDR> Ebola virus disease - West Africa (181): Liberia, Europe, Senegal, sea law",http://promedmail.org/direct.php?id=20140929.2816072,9/29/14 22:20,No Tag,,,,,,-9.30791,6.44809
Guinea,Guinea,Ebola,Humans,2813292,"PRO/AH/EDR> Ebola virus disease - West Africa (180): S. Leone, Liberia, USA, drugs, Guinea",http://promedmail.org/direct.php?id=20140928.2813292,9/28/14 21:21,No Tag,,,,,,-10.94177,10.43821
Liberia,Liberia,Ebola,Humans,2813292,"PRO/AH/EDR> Ebola virus disease - West Africa (180): S. Leone, Liberia, USA, drugs, Guinea",http://promedmail.org/direct.php?id=20140928.2813292,9/28/14 21:21,No Tag,,,,,,-9.30791,6.44809
Liberia,Liberia,Ebola,Humans,2811394,"PRO/AH/EDR> Ebola virus disease - West Africa (179): Liberia, protection, aerosol,prevention",http://promedmail.org/direct.php?id=20140927.2811394,9/27/14 21:49,No Tag,,,,,,-9.30791,6.44809
Guinea,Guinea,Ebola,Humans,2810521,PRO/AH/EDR> Ebola virus disease - West Africa (178): WHO Roadmap Update 26 Sep 2014,http://promedmail.org/direct.php,9/27/14 9:18,No Tag,,,,,,-10.94177,10.43821
Sierra Leone,Sierra Leone,Ebola,Humans,2810521,PRO/AH/EDR> Ebola virus disease - West Africa (178): WHO Roadmap Update 26 Sep 2014,http://promedmail.org/direct.php,9/27/14 9:18,No Tag,,,,,,-11.79192,8.56028
Liberia,Liberia,Ebola,Humans,2810521,PRO/AH/EDR> Ebola virus disease - West Africa (178): WHO Roadmap Update 26 Sep 2014,http://promedmail.org/direct.php,9/27/14 9:18,No Tag,,,,,,-9.30791,6.44809
Guinea,Guinea,Ebola,Humans,2808526,"PRO/AH/EDR> Ebola virus disease - West Africa (177): WHO, quarantine, vaccine, Liberia,surv.",http://promedmail.org/direct.php?id=20140926.2808526,9/26/14 19:29,No Tag,,,,,,-10.94177,10.43821
Sierra Leone,Sierra Leone,Ebola,Humans,2808526,"PRO/AH/EDR> Ebola virus disease - West Africa (177): WHO, quarantine, vaccine, Liberia,surv.",http://promedmail.org/direct.php?id=20140926.2808526,9/26/14 19:29,No Tag,,,,,,-11.79192,8.56028
Liberia,Liberia,Ebola,Humans,2808526,"PRO/AH/EDR> Ebola virus disease - West Africa (177): WHO, quarantine, vaccine, Liberia,surv.",http://promedmail.org/direct.php?id=20140926.2808526,9/26/14 19:29,No Tag,,,,,,-9.30791,6.44809
Guinea,Guinea,Ebola,Humans,2806471,PRO/EAFR> Ebola virus disease - West Africa (36): WHO update,http://promedmail.org/direct.php?id=20140926.438253,9/25/14 23:51,Breaking,,,,,,-10.94177,10.43821
Sierra Leone,Sierra Leone,Ebola,Humans,2806471,PRO/EAFR> Ebola virus disease - West Africa (36): WHO update,http://promedmail.org/direct.php?id=20140926.438253,9/25/14 23:51,Breaking,,,,,,-11.79192,8.56028
Liberia,Liberia,Ebola,Humans,2806471,PRO/EAFR> Ebola virus disease - West Africa (36): WHO update,http://promedmail.org/direct.php?id=20140926.438253,9/25/14 23:51,Breaking,,,,,,-9.30791,6.44809
Sierra Leone,Sierra Leone,Ebola,Humans,2806004,"PRO/AH/EDR> Ebola virus disease - West Africa (176): Sierra Leone, USA, Nigeria",http://promedmail.org/direct.php?id=20140925.2806004,9/25/14 21:51,No Tag,,,,,,-11.79192,8.56028
Sierra Leone,Sierra Leone,Ebola,Humans,2802601,"PRO/AH/EDR> Ebola virus disease - West Africa (175): CDC, Sierra Leone, drugs, survivors RFI",http://promedmail.org/direct.php?id=20140924.2802601,9/24/14 21:54,No Tag,,,,,,-11.79192,8.56028
Sierra Leone,Sierra Leone,Ebola,Humans,2799482,"PRO/AH/EDR> Ebola virus disease - West Africa (174): WHO, UNMEER, AU, Sierra Leone, Liberia",http://promedmail.org/direct.php?id=20140924.2799482,9/24/14 10:20,No Tag,,,,,,-11.79192,8.56028
Liberia,Liberia,Ebola,Humans,2799482,"PRO/AH/EDR> Ebola virus disease - West Africa (174): WHO, UNMEER, AU, Sierra Leone, Liberia",http://promedmail.org/direct.php?id=20140924.2799482,9/24/14 10:20,No Tag,,,,,,-9.30791,6.44809
Sierra Leone,Sierra Leone,Ebola,Humans,2792415,"PRO/AH/EDR> Ebola virus disease - West Africa (173): WHO, Sierra Leone, respirators, aid",http://promedmail.org/direct.php?id=20140922.2792415,9/22/14 19:07,No Tag,,,,,,-11.79192,8.56028
Sierra Leone,Sierra Leone,Ebola,Humans,2790986,"PRO/AH/EDR> Ebola virus disease - West Africa (172): Sierra Leone, volunteers, Senegal free",http://promedmail.org/direct.php?id=20140921.2790986,9/21/14 13:57,No Tag,,,,,,-11.79192,8.56028
Guinea,Guinea,Ebola,Humans,2789476,"PRO/AH/EDR> Ebola virus disease - West Africa (171): lockdown, serum, aerosol, team killed",http://promedmail.org/direct.php?id=20140920.2789476,9/20/14 16:42,No Tag,,,,,,-10.94177,10.43821
Guinea,Guinea,Ebola,Humans,2788195,"PRO/AH/EDR> Ebola virus disease - West Africa (170): WHO, volunteers, risk, training",http://promedmail.org/direct.php?id=20140919.2788195,9/19/14 21:10,No Tag,,,,,,-10.94177,10.43821
Sierra Leone,Sierra Leone,Ebola,Humans,2788195,"PRO/AH/EDR> Ebola virus disease - West Africa (170): WHO, volunteers, risk, training",http://promedmail.org/direct.php?id=20140919.2788195,9/19/14 21:10,No Tag,,,,,,-11.79192,8.56028
Liberia,Liberia,Ebola,Humans,2788195,"PRO/AH/EDR> Ebola virus disease - West Africa (170): WHO, volunteers, risk, training",http://promedmail.org/direct.php?id=20140919.2788195,9/19/14 21:10,No Tag,,,,,,-9.30791,6.44809
Guinea,Guinea,Ebola,Humans,2786404,PRO/EAFR> Ebola virus disease - West Africa (34): WHO update,http://promedmail.org/direct.php?id=20140919.436733,9/19/14 0:23,Breaking,,,,,,-10.94177,10.43821
Sierra Leone,Sierra Leone,Ebola,Humans,2786404,PRO/EAFR> Ebola virus disease - West Africa (34): WHO update,http://promedmail.org/direct.php?id=20140919.436733,9/19/14 0:23,Breaking,,,,,,-11.79192,8.56028
Liberia,Liberia,Ebola,Humans,2786404,PRO/EAFR> Ebola virus disease - West Africa (34): WHO update,http://promedmail.org/direct.php?id=20140919.436733,9/19/14 0:23,Breaking,,,,,,-9.30791,6.44809
